#Tartu_image.jfif#
'two_way', 577, 223, 590, 340, 2.1391306593204744
'two_way', 590, 340, 566, 347, 0.4542836092678547
'two_way', 566, 347, 552, 299, 0.9085672185357094
'two_way', 552, 299, 541, 268, 0.5976555163527897
'two_way', 504, 369, 566, 347, 1.1954927461492866
'two_way', 590, 340, 641, 322, 0.9827063035682233
'two_way', 641, 322, 662, 375, 1.035948342574416
'two_way', 662, 375, 583, 392, 1.4684263385974137
'two_way', 583, 392, 522, 401, 1.1204450938982369
'two_way', 522, 401, 504, 369, 0.667251765292625
'two_way', 566, 347, 583, 392, 0.8740416642313525
'two_way', 583, 392, 607, 454, 1.2080309737650792
'two_way', 607, 454, 535, 483, 1.4104597500548355
'two_way', 535, 483, 522, 401, 1.5085850096566922
'two_way', 662, 375, 674, 423, 0.8991181194629382
'two_way', 674, 423, 607, 454, 1.3414086414461215
'two_way', 535, 483, 461, 493, 1.3568542841612286
'two_way', 461, 493, 413, 427, 1.4829634140939851
'two_way', 535, 483, 560, 532, 0.9996056538329876
'two_way', 560, 532, 480, 559, 1.534206605219399
'two_way', 480, 559, 395, 600, 1.7148297682642981
'two_way', 146, 680, 134, 652, 0.5534991495319542
'two_way', 134, 652, 144, 606, 0.8553251795295169
'two_way', 144, 606, 4, 649, 2.661193383091093
'two_way', 144, 606, 152, 564, 0.7770066852917388
'two_way', 152, 564, 128, 434, 2.4022517258084157
'two_way', 4, 649, 55, 764, 2.285955121835845
'two_way', 55, 764, 80, 817, 1.0648407801238515
'two_way', 80, 817, 25, 841, 1.0904623756865586
'two_way', 25, 841, 67, 941, 1.970864010447661
'two_way', 67, 941, 8, 942, 1.0722910313158445
'two_way', 67, 941, 86, 1003, 1.1784116824408153
'two_way', 67, 941, 136, 923, 1.295798567075629
'two_way', 136, 923, 147, 940, 0.36796972350696233
'two_way', 147, 940, 174, 1004, 1.2621815799898077
'two_way', 4, 1001, 67, 941, 1.5809069602521344
'two_way', 276, 782, 343, 749, 1.3572177110486427
'two_way', 343, 749, 293, 692, 1.37775133018755
'two_way', 343, 749, 384, 789, 1.0408546055545087
'two_way', 384, 789, 463, 757, 1.5487436807159702
'two_way', 463, 757, 528, 743, 1.2082126872087864
'two_way', 528, 743, 550, 745, 0.40140499714907646
'two_way', 550, 745, 576, 803, 1.1549706482025939
'two_way', 390, 935, 324, 982, 1.4722423209152637
'two_way', 324, 982, 294, 931, 1.0751984464151587
'two_way', 390, 935, 362, 889, 0.9785268943629591
'two_way', 362, 889, 288, 889, 1.34467948343285
'two_way', 485, 863, 574, 976, 2.6137661742835294
'two_way', 574, 976, 649, 906, 1.864198218991569
'two_way', 680, 704, 640, 753, 1.1493375314476726
'two_way', 640, 753, 550, 745, 1.641780963894027
'two_way', 640, 643, 680, 704, 1.3255995718436002
'two_way', 597, 582, 640, 643, 1.3561274303864
'two_way', 597, 582, 560, 532, 1.1302576198584227
'two_way', 560, 532, 636, 536, 1.383021020055057
'two_way', 636, 536, 597, 582, 1.0959137789977729
'two_way', 636, 536, 729, 500, 1.812046460647619
'two_way', 729, 500, 743, 493, 0.28438153940167704
'two_way', 743, 493, 763, 487, 0.3794176704605123
'two_way', 674, 423, 729, 500, 1.7195543178006838
'two_way', 607, 454, 636, 536, 1.5805435333647202
'two_way', 636, 536, 691, 607, 1.6319684379338415
'two_way', 691, 607, 708, 618, 0.36796972350696233
'two_way', 708, 618, 725, 655, 0.7399371427754818
'two_way', 725, 655, 680, 704, 1.208939540983615
'two_way', 725, 655, 746, 665, 0.422665470062812
'two_way', 746, 665, 820, 738, 1.8889112473357401
'two_way', 820, 738, 770, 800, 1.447347579127385
'two_way', 746, 665, 748, 651, 0.2569428094018987
'two_way', 748, 651, 761, 601, 0.9387316501910951
'two_way', 761, 601, 786, 569, 0.7379382948947033
'two_way', 786, 569, 815, 596, 0.7199486639676962
'two_way', 815, 596, 820, 659, 1.1484289642291368
'two_way', 820, 659, 761, 601, 1.5033153197891849
'two_way', 820, 659, 820, 738, 1.435536205286421
'two_way', 820, 659, 748, 651, 1.3163321862145358
'two_way', 820, 659, 877, 665, 1.0413997458856303
'two_way', 877, 665, 889, 677, 0.30836771397101975
'two_way', 889, 677, 820, 738, 1.6735808165427768
'two_way', 815, 596, 877, 665, 1.6855739038274482
'two_way', 763, 487, 834, 455, 1.415184299591221
'two_way', 834, 455, 892, 423, 1.203669851116108
'two_way', 892, 423, 948, 396, 1.1297124795273012
'two_way', 875, 239, 934, 335, 2.047547083692075
'two_way', 934, 335, 971, 385, 1.1302576198584227
'two_way', 971, 385, 1046, 503, 2.540717369913258
'two_way', 1046, 503, 1048, 536, 0.6007446448958111
'two_way', 1027, 503, 1048, 536, 0.710862991782339
'two_way', 1027, 503, 1046, 503, 0.3452555430435696
'two_way', 1046, 503, 1079, 503, 0.5996543642335682
'two_way', 1362, 448, 1391, 438, 0.5574968452935114
'two_way', 1364, 411, 1391, 438, 0.6937819280738677
'two_way', 934, 335, 965, 307, 0.7590170543647317
'two_way', 965, 307, 1051, 219, 2.235802211372674
'two_way', 977, 128, 1014, 81, 1.087009820256123
'two_way', 912, 20, 921, 2, 0.3656074487387695
'two_way', 921, 2, 1034, 69, 2.387169509980723
'two_way', 1034, 69, 1081, 11, 1.3564908572738144
'two_way', 1115, 154, 1170, 99, 1.4133671651541495
'two_way', 1170, 99, 1257, 11, 2.248703865875881
'two_way', 1257, 11, 1308, 41, 1.0751984464151587
'two_way', 1308, 41, 1454, 66, 2.691539528190186
'two_way', 1454, 66, 1488, 103, 0.913110054628388
'two_way', 1298, 206, 1293, 142, 1.166600308599851
'two_way', 1293, 142, 1230, 145, 1.146066689460944
'two_way', 1230, 145, 1170, 99, 1.3737536344259926
'two_way', 1213, 254, 1298, 206, 1.7738866374691193
'two_way', 971, 385, 1110, 310, 2.8699821299105994
'two_way', 1110, 310, 1213, 254, 2.130408414022532
'two_way', 1079, 503, 1182, 471, 1.9599612038252323
'two_way', 1182, 471, 1110, 310, 3.2048800066628615
'two_way', 1479, 536, 1457, 653, 2.1632985473335244
'two_way', 1457, 653, 1456, 669, 0.29128665026254846
'two_way', 1456, 669, 1341, 675, 2.092612017731446
'two_way', 1456, 669, 1458, 758, 1.6176130758809772
'two_way', 1458, 758, 1482, 832, 1.4135488785978567
'two_way', 770, 800, 836, 865, 1.6832116290592554
'two_way', 836, 865, 829, 891, 0.4893543039033331
'two_way', 829, 891, 848, 876, 0.4399282472149905
'two_way', 848, 876, 902, 822, 1.3877455695914427
'two_way', 902, 822, 984, 753, 1.9474229762094397
'two_way', 984, 753, 1049, 821, 1.7093783649530838
'two_way', 1140, 902, 1064, 808, 2.196552107531931
'two_way', 1140, 902, 1233, 999, 2.441865256536573
'two_way', 904, 662, 980, 716, 1.6941144356816837
'two_way', 980, 716, 1000, 737, 0.5269689867507115
'two_way', 1000, 737, 984, 753, 0.41121752310926213
'two_way', 984, 753, 960, 734, 0.5562248511875614
'two_way', 960, 734, 904, 662, 1.6574083200528413
'two_way', 904, 662, 889, 677, 0.38541421410284793
'two_way', 1036, 675, 1000, 737, 1.3027036779365002
'two_way', 980, 716, 1036, 675, 1.2610912993275647
'two_way', 980, 716, 960, 734, 0.48899087701591887
'two_way', 1000, 737, 1064, 808, 1.7369988083965693
'two_way', 1064, 808, 1118, 751, 1.4268139599884782
'two_way', 1118, 751, 1177, 694, 1.490777092173392
'two_way', 1177, 694, 1191, 681, 0.347072677480641
'two_way', 1191, 681, 1267, 679, 1.3815673125053998
'two_way', 1267, 679, 1281, 676, 0.2602136513886272
'two_way', 1281, 676, 1341, 675, 1.0904623756865586
'two_way', 1177, 694, 1264, 764, 2.029012312433946
'two_way', 1264, 764, 1191, 828, 1.7640741115089336
'two_way', 1191, 828, 1118, 751, 1.9279796377327756
'two_way', 1140, 902, 1191, 828, 1.6330587185960843
'two_way', 1391, 438, 1413, 461, 0.5783938913198327
'two_way', 1413, 461, 1428, 484, 0.4989851164198117
'two_way', 1413, 461, 1472, 404, 1.490777092173392
'two_way', 1421, 282, 1441, 248, 0.7168595354246747
'two_way', 1441, 248, 1394, 202, 1.1949476058181652
'two_way', 1488, 103, 1375, 172, 2.4058859946825586
'two_way', 1375, 172, 1298, 206, 1.5294820556830133
'two_way', 1375, 172, 1394, 202, 0.6452644386040609
'two_way', 1421, 282, 1391, 296, 0.6016532121143469
'two_way', 1391, 296, 1347, 309, 0.833701279728367
'two_way', 1347, 309, 1363, 380, 1.3225104433005785
'two_way', 1363, 380, 1412, 363, 0.9425476325089451
'two_way', 1412, 363, 1461, 344, 0.9549041466810306
'two_way', 1461, 344, 1421, 282, 1.3406817876712929
'two_way', 1213, 254, 1245, 282, 0.7726455626427673
'two_way', 1245, 282, 1274, 315, 0.7982671582054743
'two_way', 1274, 315, 1312, 279, 0.9512698778068879
'two_way', 1312, 279, 1335, 282, 0.42139347595686205
'two_way', 1335, 282, 1386, 256, 1.0403094652233873
'two_way', 1274, 315, 1364, 411, 2.3911672057422804
'two_way', 1191, 681, 1198, 672, 0.20715332582614177
'two_way', 1198, 672, 1255, 615, 1.4647920697232708
'two_way', 1255, 615, 1214, 570, 1.1062714452890798
'two_way', 1214, 570, 1154, 627, 1.5038604601203063
'two_way', 1154, 627, 1198, 672, 1.143704414692751
'two_way', 848, 876, 918, 961, 2.000846728659339
'two_way', 918, 961, 976, 905, 1.464973783166978
'two_way', 976, 905, 902, 822, 2.020653494023418
'two_way', 976, 905, 1049, 821, 2.0222889150167824
'two_way', 1049, 821, 1085, 852, 0.8633205710526312
'two_way', 1085, 852, 1046, 878, 0.8516909106553741
'two_way', 1046, 878, 1062, 915, 0.732486891583489
'two_way', 1062, 915, 1039, 978, 1.2187520669438008
'two_way', 1039, 978, 976, 905, 1.7522627376679691
'two_way', 1038, 627, 1036, 675, 0.8729513835691096
'two_way', 826, 541, 917, 600, 1.970682297003954
'two_way', 917, 600, 1038, 627, 2.252883275081145
'two_way', 826, 541, 782, 489, 1.2378319785330507
'two_way', 782, 489, 763, 487, 0.347072677480641
'two_way', 782, 489, 771, 445, 0.8240704672118885
'two_way', 771, 445, 767, 389, 1.0201392729718946
'two_way', 767, 389, 755, 305, 1.541838569855099
'two_way', 755, 305, 741, 249, 1.048849997077623
'two_way', 741, 249, 709, 161, 1.7015646868736767
'two_way', 709, 161, 690, 115, 0.9043878093304452
'two_way', 690, 115, 676, 88, 0.5525905823134185
'two_way', 676, 88, 658, 60, 0.6049240541010753
'two_way', 658, 60, 616, 21, 1.0413997458856303
'two_way', 656, 149, 702, 302, 2.903235690109006
'two_way', 702, 302, 717, 360, 1.0886452412494871
'two_way', 595, 5, 593, 13, 0.14991359105839205
'two_way', 593, 13, 616, 21, 0.4424722354268905
'two_way', 616, 21, 595, 5, 0.4797234913868546
'two_way', 616, 21, 647, 76, 1.1471569701231867
'two_way', 647, 76, 662, 103, 0.5613128276113613
'two_way', 595, 5, 571, 5, 0.43611226489714056
'two_way', 571, 5, 560, 13, 0.24713028344171298
'two_way', 560, 13, 542, 10, 0.33162703476553396
'two_way', 542, 10, 525, 29, 0.4633692814532118
'two_way', 525, 29, 509, 49, 0.46536812933399047
'two_way', 509, 49, 482, 73, 0.6563489586701965
'two_way', 482, 73, 476, 91, 0.3447104027124482
'two_way', 476, 91, 492, 116, 0.5393255009227972
'two_way', 492, 116, 518, 106, 0.5062536541680973
'two_way', 518, 106, 508, 77, 0.5574968452935114
'two_way', 518, 106, 525, 127, 0.4023135643676122
'two_way', 525, 127, 529, 140, 0.24713028344171298
'two_way', 529, 140, 510, 143, 0.349616665692541
'two_way', 510, 143, 517, 170, 0.5067987944992187
'two_way', 517, 170, 535, 166, 0.33507959019596967
'two_way', 535, 166, 550, 162, 0.2820192646334842
'two_way', 550, 162, 568, 155, 0.350888659798491
'two_way', 568, 155, 591, 145, 0.4557373168175119
'two_way', 591, 145, 600, 118, 0.5171564607905259
'two_way', 600, 118, 569, 109, 0.5865709962866541
'two_way', 569, 109, 540, 86, 0.6725214551601322
'two_way', 540, 86, 518, 106, 0.5402340681413329
'two_way', 518, 106, 541, 110, 0.42430089105617635
'two_way', 541, 110, 569, 109, 0.5091610692674116
'two_way', 541, 110, 544, 124, 0.2602136513886272
'two_way', 544, 124, 529, 140, 0.3984975820497622
'two_way', 544, 124, 600, 118, 1.0234101149586232
'two_way', 540, 191, 561, 187, 0.3885033426458694
'two_way', 561, 187, 577, 176, 0.3528875076792695
'two_way', 577, 176, 628, 136, 1.1778665421096939
'two_way', 517, 170, 528, 196, 0.5129770515852616
'two_way', 535, 166, 540, 191, 0.4633692814532118
'two_way', 550, 162, 561, 187, 0.49625941476420454
'two_way', 568, 155, 577, 176, 0.41521521887081925
'two_way', 514, 205, 528, 196, 0.3023711703286841
'two_way', 528, 196, 540, 191, 0.23622747681928447
'two_way', 508, 77, 509, 49, 0.5091610692674116
'two_way', 508, 77, 548, 44, 0.9423659190652379
'two_way', 548, 44, 542, 10, 0.627456521120761
'two_way', 548, 44, 564, 68, 0.5240615716513972
'two_way', 564, 68, 540, 86, 0.5451403311214257
'two_way', 569, 109, 564, 68, 0.750476522510496
'two_way', 569, 109, 580, 66, 0.8064442631722958
'two_way', 580, 66, 570, 33, 0.6265479539022253
'two_way', 570, 33, 560, 13, 0.4063112601291693
'two_way', 152, 442, 173, 458, 0.4797234913868546
'two_way', 179, 430, 173, 458, 0.5204273027772544
'two_way', 173, 458, 206, 438, 0.7012321792658606
'two_way', 206, 438, 233, 467, 0.7199486639676962
'two_way', 233, 467, 218, 496, 0.5932943937038183
'two_way', 218, 496, 185, 486, 0.6265479539022253
'two_way', 185, 486, 173, 458, 0.5534991495319542
'two_way', 185, 486, 173, 494, 0.2620307858256986
'two_way', 173, 494, 152, 442, 1.0190489923096517
'two_way', 218, 496, 220, 512, 0.29292207125591274
'two_way', 233, 467, 243, 499, 0.6092851767500468
'two_way', 220, 512, 243, 499, 0.48008691827426886
'two_way', 243, 499, 251, 511, 0.2620307858256986
'two_way', 251, 511, 300, 521, 0.9087489319794166
'two_way', 300, 521, 284, 473, 0.919470025158138
'two_way', 284, 473, 271, 460, 0.33398930953372685
'two_way', 271, 460, 266, 414, 0.8407881040329456
'two_way', 233, 467, 284, 473, 0.9330985334361737
'two_way', 284, 473, 295, 455, 0.3834153662220694
'two_way', 295, 455, 323, 439, 0.5860258559555326
'two_way', 323, 439, 337, 451, 0.33507959019596967
'two_way', 337, 451, 355, 442, 0.3656074487387695
'two_way', 355, 442, 383, 466, 0.6701591803919393
'two_way', 383, 466, 387, 488, 0.4063112601291693
'two_way', 387, 488, 361, 515, 0.6810619870143678
'two_way', 361, 515, 353, 478, 0.687785384431532
'two_way', 353, 478, 337, 451, 0.5702167863530113
'two_way', 295, 455, 300, 422, 0.6065594750944396
'two_way', 221, 327, 265, 345, 0.8638657113837526
'two_way', 265, 345, 325, 358, 1.115538830918144
'two_way', 260, 378, 265, 345, 0.6065594750944396
'two_way', 144, 606, 202, 582, 1.1406152861497298
'two_way', 202, 582, 208, 563, 0.3619731798646266
'two_way', 208, 563, 234, 568, 0.4811771989365118
'two_way', 234, 568, 288, 556, 1.0052387705879091
'two_way', 288, 556, 300, 521, 0.672339741716425
'two_way', 208, 563, 220, 512, 0.9519967315817164
'two_way', 173, 494, 220, 512, 0.9145637621780451
'two_way', 234, 568, 270, 597, 0.8400612502581171
'two_way', 270, 597, 301, 567, 0.7839117961526101
'two_way', 301, 567, 319, 564, 0.33162703476553396
'two_way', 319, 564, 318, 577, 0.23695433059411306
'two_way', 318, 577, 301, 567, 0.3583389109904838
'two_way', 318, 577, 330, 610, 0.6379959008557753
'two_way', 330, 610, 327, 625, 0.2780215688719271
'two_way', 330, 610, 342, 582, 0.5534991495319542
'two_way', 342, 582, 356, 536, 0.8736782373439382
'two_way', 356, 536, 361, 515, 0.39231932496371935
'two_way', 356, 536, 438, 488, 1.7266411421052623
'two_way', 438, 488, 461, 493, 0.427753446486612
'two_way', 327, 625, 270, 597, 1.1540620809840583
'two_way', 146, 680, 149, 654, 0.47554408218159033
'two_way', 149, 654, 134, 652, 0.27493244032890574
'two_way', 149, 654, 144, 606, 0.8769490793306668
'two_way', 395, 600, 471, 649, 1.643234671443684
'two_way', 471, 649, 500, 631, 0.6201879833724753
'two_way', 500, 631, 524, 622, 0.4657315562214047
'two_way', 524, 622, 557, 629, 0.6129194456241897
'two_way', 557, 629, 553, 651, 0.4063112601291693
'two_way', 553, 651, 574, 685, 0.7261269210537391
'two_way', 574, 685, 597, 709, 0.6040154868825396
'two_way', 597, 709, 625, 721, 0.5534991495319542
'two_way', 625, 721, 648, 713, 0.4424722354268905
'two_way', 648, 713, 640, 753, 0.7412091368814318
'two_way', 574, 685, 549, 713, 0.6821522676766106
'two_way', 549, 713, 550, 745, 0.5818464467502683
'two_way', 463, 696, 445, 738, 0.8302487242979313
'two_way', 445, 738, 384, 789, 1.4448035909154853
'two_way', 463, 696, 549, 713, 1.5929000475368058
'two_way', 463, 696, 395, 600, 2.1376769517708176
'two_way', 327, 625, 393, 661, 1.3661216697902927
'two_way', 393, 661, 407, 659, 0.2569428094018987
'two_way', 327, 625, 377, 605, 0.9785268943629591
'two_way', 377, 605, 395, 600, 0.3394407128449411
'two_way', 377, 605, 393, 661, 1.0582990961503944
'two_way', 393, 661, 407, 659, 0.2569428094018987
'two_way', 407, 659, 408, 712, 0.9632629650915593
'two_way', 386, 709, 408, 712, 0.403403845029855
'two_way', 408, 712, 421, 715, 0.2424057339053273
'two_way', 421, 715, 439, 701, 0.41430665165228353
'two_way', 439, 701, 463, 696, 0.4455613639699119
'two_way', 386, 709, 393, 661, 0.8814919154233454
'two_way', 146, 680, 192, 679, 0.8360635544965599
'two_way', 192, 679, 293, 692, 1.8503879972698258
'two_way', 293, 692, 307, 666, 0.53659979926719
'two_way', 307, 666, 248, 638, 1.1867705008513438
'two_way', 248, 638, 211, 649, 0.7014138927095678
'two_way', 211, 649, 192, 679, 0.6452644386040609
'two_way', 307, 666, 327, 625, 0.8289767301919813
'two_way', 307, 666, 340, 686, 0.7012321792658606
'two_way', 340, 686, 345, 730, 0.8046271287352244
'two_way', 345, 730, 343, 749, 0.347072677480641
'two_way', 345, 730, 385, 772, 1.053937973501423
'two_way', 385, 772, 384, 789, 0.3094579946332627
'two_way', 471, 649, 476, 609, 0.732486891583489
'two_way', 476, 609, 487, 572, 0.7014138927095678
'two_way', 487, 572, 480, 559, 0.2682090429117414
'two_way', 487, 572, 512, 594, 0.6051057675447825
'two_way', 512, 594, 538, 598, 0.4780880703934904
'two_way', 538, 598, 547, 552, 0.8516909106553741
'two_way', 512, 594, 547, 552, 0.9934273967469448
'two_way', 538, 598, 572, 610, 0.6552586780079537
'two_way', 572, 610, 574, 685, 1.3633959681346857
'two_way', 572, 610, 597, 582, 0.6821522676766106
'two_way', 547, 552, 560, 532, 0.4333865632415334
'two_way', 485, 863, 498, 853, 0.29801004767971273
'two_way', 498, 853, 509, 847, 0.2276869449650488
'two_way', 509, 847, 576, 803, 1.4566149647564495
'two_way', 509, 847, 488, 808, 0.8048088421789314
'two_way', 488, 808, 476, 818, 0.28383639907055563
'two_way', 476, 818, 498, 853, 0.7512033762853245
'two_way', 476, 818, 424, 847, 1.0819218438323228
'two_way', 424, 847, 362, 889, 1.3608519799227856
'two_way', 390, 935, 451, 889, 1.388290709922564
'two_way', 451, 889, 485, 863, 0.7777335390665673
'two_way', 451, 889, 424, 847, 0.9072952244297595
'two_way', 488, 808, 463, 757, 1.032132360256566
'two_way', 424, 847, 384, 789, 1.2803529243605218
'two_way', 680, 704, 723, 754, 1.1984001612486008
'two_way', 723, 754, 770, 800, 1.1949476058181652
'two_way', 698, 782, 723, 754, 0.6821522676766106
'two_way', 698, 782, 657, 806, 0.8633205710526312
'two_way', 657, 806, 661, 839, 0.6040154868825396
'two_way', 661, 839, 678, 862, 0.5197004490024258
'two_way', 678, 862, 651, 884, 0.6329079244319753
'two_way', 651, 884, 649, 906, 0.40140499714907646
'two_way', 576, 803, 591, 823, 0.4542836092678547
'two_way', 591, 823, 649, 906, 1.8400303309785189
'two_way', 591, 823, 657, 806, 1.2383771188641721
'two_way', 55, 764, 160, 714, 2.1133273503140604
'two_way', 160, 714, 185, 708, 0.46718526377106184
'two_way', 274, 707, 293, 692, 0.4399282472149905
'two_way', 160, 714, 146, 680, 0.6681603325111607
'two_way', 820, 738, 833, 807, 1.2758100882678434
'two_way', 833, 807, 770, 800, 1.1518815196595724
'two_way', 833, 807, 836, 865, 1.05539168105108
'two_way', 836, 865, 886, 808, 1.37775133018755
'two_way', 886, 808, 960, 734, 1.90163118839524
'two_way', 820, 738, 886, 808, 1.7482650419064123
'two_way', 649, 906, 677, 884, 0.6470815730411323
'two_way', 677, 884, 708, 964, 1.5591013470072774
'two_way', 708, 964, 689, 979, 0.4399282472149905
'two_way', 689, 979, 649, 906, 1.512582705418249
'two_way', 678, 862, 698, 782, 1.4984090568090922
'two_way', 136, 923, 198, 909, 1.1549706482025939
'two_way', 80, 817, 112, 878, 1.2516422002547933
'two_way', 112, 878, 136, 923, 0.9267385629064236
'two_way', 112, 878, 148, 854, 0.7862740709208029
'two_way', 148, 854, 159, 866, 0.29582948635522704
'two_way', 159, 866, 183, 864, 0.43756597244679774
'two_way', 183, 864, 179, 827, 0.6763374374779821
'two_way', 179, 827, 197, 792, 0.7152241144313105
'two_way', 197, 792, 217, 762, 0.6552586780079537
'two_way', 185, 708, 220, 712, 0.6401764621802609
'two_way', 220, 712, 274, 707, 0.9854320052238305
'two_way', 220, 712, 217, 762, 0.9102026395290738
'two_way', 197, 792, 276, 782, 1.446984152239971
'two_way', 183, 864, 198, 909, 0.861866863502974
'two_way', 198, 909, 243, 899, 0.8376989754899241
'two_way', 243, 899, 288, 889, 0.8376989754899241
'two_way', 243, 899, 246, 868, 0.5658556637040398
'two_way', 246, 868, 280, 830, 0.9265568494627164
'two_way', 280, 830, 384, 789, 2.0313745872021394
'two_way', 424, 847, 374, 847, 0.9085672185357094
'two_way', 374, 847, 329, 860, 0.8511457703242526
'two_way', 329, 860, 288, 889, 0.9125649142972666
'two_way', 329, 860, 362, 889, 0.7982671582054743
'two_way', 677, 884, 724, 843, 1.1333467484014441
'two_way', 724, 843, 773, 857, 0.9260117091315951
'two_way', 773, 857, 788, 876, 0.4399282472149905
'two_way', 788, 876, 787, 945, 1.2540044750229862
'two_way', 787, 945, 829, 891, 1.2431016684005578
'two_way', 787, 945, 759, 1007, 1.2361965575396863
'two_way', 773, 857, 770, 800, 1.0372203366803658
'two_way', 770, 800, 724, 843, 1.1442495550238727
'two_way', 788, 876, 836, 865, 0.8947569968139667
'two_way', 786, 569, 792, 542, 0.5026193852939546
'two_way', 792, 542, 691, 607, 2.182560172366481
'two_way', 691, 607, 640, 643, 1.1344370290636867
'two_way', 641, 322, 683, 305, 0.82334361343706
'two_way', 683, 305, 702, 302, 0.349616665692541
'two_way', 683, 305, 691, 332, 0.5117050574793116
'two_way', 691, 332, 704, 362, 0.594202960922354
'two_way', 704, 362, 686, 366, 0.33507959019596967
'two_way', 686, 366, 662, 375, 0.4657315562214047
'two_way', 662, 375, 672, 342, 0.6265479539022253
'two_way', 672, 342, 641, 322, 0.6703408938356464
'two_way', 672, 342, 691, 332, 0.3901387636392336
'two_way', 704, 362, 717, 360, 0.2389531784748916
'two_way', 686, 366, 743, 493, 2.529451136403415
'two_way', 750, 86, 708, 6, 1.641780963894027
'two_way', 750, 86, 812, 66, 1.1838630857520294
'two_way', 812, 66, 802, 90, 0.47245495363856893
'two_way', 802, 90, 750, 86, 0.947635608932745
'two_way', 802, 90, 802, 143, 0.9630812516478521
'two_way', 802, 143, 786, 139, 0.299645468673077
'two_way', 786, 139, 750, 86, 1.1642380338316582
'two_way', 786, 139, 799, 164, 0.5120684843667259
'two_way', 799, 164, 802, 143, 0.38541421410284793
